scene,seq,pair,dof,label text,label value,pred option,pred text,reason,question
office,seq-03,000730-000759,phi,leftward,19.870397,1,rightward,"The target image is a zoomed-in version of the source image, focusing on the desk area. This suggests that the camera moved closer to the desk to capture a more detailed view of the objects on it, such as the computer monitor, keyboard, and other items. The movement is rightward as the camera appears to have moved from the left side of the source image to the right side of the target image.",None
office,seq-03,000863-000894,phi,rightward,16.955918,0,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right, capturing the same scene but from a slightly different angle. The position of the objects, such as the desk, chair, and backpack, remain consistent, indicating that the camera has moved horizontally across the scene.",None
redkitchen,seq-05,000517-000554,phi,leftward,22.380305,1,unable to judge,"The source and target images appear to be taken from the same angle and perspective, with the same objects in the same positions. There is no clear indication of movement or change in the camera's position, so it is not possible to determine the main camera movement from the source image to the target image.",None
fire,seq-02,000050-000188,phi,rightward,22.448422,2,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right, as evidenced by the position of the yellow caution sign and the red fire extinguisher box. The angle of the camera seems consistent, suggesting a rightward movement without any significant rotation or change in perspective.",None
pumpkin,seq-01,000675-000713,phi,rightward,24.485378,2,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The red cabinets and black countertop remain in the same position, and the sink and other objects are still visible. The only noticeable difference is the addition of a blue chair in the target image, which suggests that the camera has moved to a different angle to capture the entire scene.",None
pumpkin,seq-06,000917-000951,phi,leftward,19.19868,1,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The position of the objects and the layout of the kitchen remain consistent, indicating that the camera has moved horizontally to the right.",None
redkitchen,seq-04,000362-000399,phi,rightward,15.299785,2,rightward,"The target image appears to be a closer and more focused view of the same scene as the source image, with the camera moving slightly to the right to capture the details of the red counter and the object on it. The background elements such as the sign and the TV remain consistent, indicating that the camera has moved laterally to provide a closer perspective of the foreground.",None
pumpkin,seq-01,000227-000255,phi,leftward,15.123004,1,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The arrangement of the coffee machines and the counter remains consistent, indicating that the camera has moved horizontally to the right.",None
office,seq-07,000175-000202,phi,leftward,16.028037,2,leftward,"The source image shows a room with a desk and a bookshelf, while the target image shows the same room but with the desk and bookshelf slightly shifted to the right. This indicates that the camera moved to the right when taking the target image from the source image.",None
office,seq-03,000730-000763,phi,leftward,23.098483,1,unable to judge,"The source image and the target image appear to be taken from the same location with a slight change in the angle of the camera. The main difference is the position of the objects in the room, but the overall layout and perspective remain consistent. Therefore, it is not possible to determine the main camera movement from the source image to the target image.",None
pumpkin,seq-01,000619-000674,phi,rightward,28.542106,3,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right. This is evident from the consistent framing and perspective of the kitchen counter and cabinets, which remain unchanged between the two images. The only noticeable difference is the addition of a person in the background, which suggests that the camera has moved to a new position within the same overall scene.",None
heads,seq-01,000606-000632,phi,rightward,16.1991,3,leftward,"The target image appears to be a continuation of the source image with a slight shift in perspective. The keyboard and the monitor are still visible, and the overall layout of the room does not change significantly. This suggests that the camera moved laterally without a drastic change in angle or perspective, indicating a rightward movement.",None
pumpkin,seq-03,000867-000895,phi,rightward,16.376847,0,rightward,"The target image appears to be a continuation of the source image with a slight shift in perspective. The arrangement of the furniture and the layout of the room seem consistent, suggesting that the camera has moved to a position that is slightly to the right of the original source image. The lighting and the objects in the room have not changed significantly, indicating that the movement was not drastic. Therefore, the main camera movement from the source image to the target image is rightward.",None
redkitchen,seq-14,000697-000724,phi,leftward,26.106739,1,rightward,"The target image appears to be a zoomed-in or closer view of the source image, focusing on the red counter area. The camera seems to have moved rightward to capture a more detailed view of the same scene.",None
pumpkin,seq-01,000246-000285,phi,leftward,24.030683,1,leftward,"The image appears to be taken from a different angle, with the camera moving to the left, as the left side of the image is more in focus and the right side is slightly blurred. Additionally, the position of the objects in the image has shifted slightly to the right, indicating a leftward movement of the camera.",None
pumpkin,seq-06,000859-000892,phi,leftward,31.818449,2,leftward,"The source image shows a room with a sink and some equipment, while the target image shows a different angle of the same room with the same equipment. The camera appears to have moved to the left to capture the target image, as the sink and the equipment are now in different positions relative to the camera's perspective.",None
pumpkin,seq-01,000272-000312,phi,leftward,22.285289,0,leftward,"The source image shows a kitchen with red cabinets and a black countertop. The target image appears to be taken from a slightly different angle, with the red cabinets now appearing more prominent and the black countertop less so. This suggests that the camera moved leftward from the source image to the target image.",None
pumpkin,seq-01,000615-000667,phi,rightward,26.127151,0,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right, capturing the same scene but from a slightly different angle. The red cabinets and the sink remain in the same position, and the labels on the drawers are still visible. The only noticeable difference is the slight change in perspective, which suggests that the camera has moved to the right.",None
pumpkin,seq-01,000633-000709,phi,rightward,47.166995,2,rightward,"The target image appears to be taken from a different angle and perspective compared to the source image. The camera seems to have moved to the right, as the view of the kitchen is now more encompassing, showing more of the surrounding area and the appliances. Additionally, the position of the camera in the target image is closer to the counter, giving a different perspective of the sink and the items on it.",None
pumpkin,seq-06,000884-000918,phi,leftward,22.888267,2,rightward,"The target image appears to be a closer view of the same scene as the source image, with the camera positioned slightly to the right, focusing on the coffee machine and the counter area. This suggests a rightward movement of the camera from the source image to the target image.",None
pumpkin,seq-03,000163-000190,phi,leftward,18.324563,1,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The layout and objects in the image remain consistent, indicating a rightward movement of the camera.",None
pumpkin,seq-06,000853-000940,phi,leftward,65.242274,1,rightward,"The source image shows a kitchen with a counter and some appliances, while the target image shows a different kitchen with a counter and some appliances. The main difference between the two images is the color of the cabinets. The source image has black cabinets, while the target image has red cabinets. This suggests that the camera moved from a kitchen with black cabinets to a kitchen with red cabinets, which would be a rightward movement.",None
office,seq-07,000154-000187,phi,leftward,17.966557,2,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The position of the objects and the layout of the room have not changed, indicating that the camera has moved horizontally to the right.",None
office,seq-07,000182-000218,phi,leftward,20.6164,1,no movement,"Both images appear to be taken from the same angle and perspective, with the same objects in the same positions. There is no clear indication of movement or change in the camera's position from the source image to the target image.",None
pumpkin,seq-01,000229-000267,phi,leftward,23.648201,1,leftward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The layout and objects in the image remain consistent, indicating a leftward movement of the camera.",None
pumpkin,seq-01,000620-000666,phi,rightward,22.564247,0,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right, capturing the same scene from a slightly different angle. The red cabinets and the sink remain in the same position, and the labels on the cabinets are still visible. The only noticeable difference is the slight change in perspective, which suggests a rightward movement of the camera.",None
pumpkin,seq-01,000236-000265,phi,leftward,20.566588,1,leftward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The position of the objects and the layout of the kitchen remain consistent, indicating a leftward movement of the camera.",None
pumpkin,seq-01,000647-000711,phi,rightward,44.623806,3,rightward,"The target image appears to be taken from a different angle and perspective compared to the source image. The camera seems to have moved to the right, as the view of the kitchen is now more encompassing, including the dishwasher and the oven, which were not visible in the source image. Additionally, the angle of the sink and the counter has changed, indicating a rightward movement of the camera.",None
pumpkin,seq-01,000671-000711,phi,rightward,25.757587,0,rightward,"The target image appears to be a continuation of the source image, with the camera likely moving rightward to capture the entire scene without any significant change in perspective or framing. The objects and their positions remain consistent, suggesting a smooth transition from the source to the target image.",None
pumpkin,seq-01,000261-000298,phi,leftward,21.572128,0,rightward,"The target image appears to be a continuation of the source image, with the same objects in the same positions but with a slight change in perspective. This suggests that the camera has moved slightly to the right to capture the image, but the main objects remain in the same relative positions.",None
pumpkin,seq-01,000247-000280,phi,leftward,21.161211,0,leftward,"The image appears to be taken from a similar angle in both the source and target images, with no significant changes in the positioning of objects or the camera's perspective. The main difference is the lighting and clarity, with the target image being brighter and clearer than the source image. This suggests that the camera moved slightly to the right to capture the image, but the overall movement is minimal.",None
pumpkin,seq-01,000624-000671,phi,rightward,23.531548,1,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward movement of the camera from the source image to the target image.",None
fire,seq-02,000037-000181,phi,rightward,19.945995,1,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right, as evidenced by the position of the yellow caution sign and the plant in the background. The fire extinguisher and the red sign with the word 'FIRE' remain in the same position, indicating that the camera has moved to the right while capturing the target image.",None
pumpkin,seq-01,000262-000296,phi,leftward,19.433601,1,leftward,"The target image is a zoomed-in version of the source image, focusing on the coffee machine. This suggests that the camera moved closer to the coffee machine, resulting in a leftward movement from the source image to the target image.",None
pumpkin,seq-06,000903-000932,phi,leftward,17.607082,1,no movement,"Both images show the same kitchen scene with red cabinets and a similar layout. The only noticeable difference is the presence of labels on the cabinets in the target image, which suggests that the camera has moved slightly to the right to capture the labels, but the overall scene and camera position remain largely unchanged.",None
pumpkin,seq-01,000644-000708,phi,rightward,44.821271,2,rightward,"The target image appears to be taken from a different angle and perspective compared to the source image. The camera seems to have moved to the right, as the view of the kitchen is now more encompassing, including the dishwasher and the oven, which were not visible in the source image. Additionally, the perspective of the sink and the counter has changed, indicating a rightward movement of the camera.",None
pumpkin,seq-01,000283-000313,phi,leftward,18.188043,1,leftward,"The target image appears to be a continuation of the source image, with the camera moving slightly to the right to capture the same scene. The position of the objects and the layout of the kitchen remain consistent, indicating a minimal movement of the camera.",None
office,seq-03,000777-000802,phi,leftward,15.419783,1,no movement,"Both images appear to be taken from the same angle and perspective, with no noticeable changes in the positioning of objects or the camera's angle. The lighting and composition are consistent between the two images, suggesting that there has been no movement of the camera from the source image to the target image.",None
office,seq-03,000876-000909,phi,rightward,17.459608,3,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right, as indicated by the position of the desk and the backpack. The window and the wall art remain in the same position, suggesting a rightward movement of the camera.",None
redkitchen,seq-04,000612-000641,phi,leftward,17.577783,3,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right, indicating a rightward camera movement. The objects and their positions seem consistent with a slight lateral movement from the source to the target image.",None
office,seq-08,000330-000357,phi,leftward,26.508789,2,rightward,"The target image appears to be a more zoomed-in version of the source image, with a narrower field of view. This suggests that the camera moved closer to the subject, resulting in a rightward movement from the source image to the target image.",None
office,seq-08,000313-000346,phi,leftward,23.225151,3,rightward,"The target image appears to be a leftward shift of the source image, as the objects and furniture in the target image are positioned to the left compared to the source image. This suggests that the camera has moved to the left when viewing the target image from the source image.",None
pumpkin,seq-06,000853-000881,phi,leftward,28.502468,2,leftward,"The source image shows a kitchen with a counter and some appliances, while the target image shows a different angle of the same kitchen with the appliances in a different position. This suggests that the camera moved to the left to capture the target image.",None
office,seq-03,000770-000807,phi,leftward,22.80955,3,leftward,"The source image shows a room with a chair and a backpack, while the target image shows the same room but with the chair and backpack moved to the right side of the frame. This indicates that the camera has moved to the right to capture the target image.",None
pumpkin,seq-06,000860-000895,phi,leftward,33.106083,1,rightward,"The source image shows a room with a vending machine on the left side, and the target image shows the same room with the vending machine now on the right side. This indicates that the camera has moved to the right to capture the target image.",None
redkitchen,seq-05,000519-000553,phi,leftward,21.276915,2,rightward,"The target image shows a slight shift to the right compared to the source image, indicating that the camera has moved rightward. The position of the objects on the shelf and the angle of the TV screen have changed, suggesting a rightward movement.",None
pumpkin,seq-01,000222-000265,phi,leftward,22.36641,2,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The position of the appliances and the layout of the room remain consistent, indicating that the camera has moved horizontally to the right.",None
pumpkin,seq-03,000851-000881,phi,rightward,17.187186,3,rightward,"The image is blurry, but it appears that the camera moved from left to right to capture the image. The left side of the image is more blurry than the right side, indicating that the camera moved in that direction. Additionally, the objects in the image appear to be more in focus on the right side than the left side, further supporting this conclusion.",None
pumpkin,seq-01,000675-000703,phi,rightward,18.368649,0,rightward,"The target image appears to be taken from a different angle and position compared to the source image. The camera seems to have moved to the right, as the view of the counter and cabinets has shifted to the right side of the image. Additionally, the angle of the camera has changed, making the objects appear in a different spatial arrangement. The left side of the counter and cabinets are more visible in the target image, while the right side is less visible, indicating a rightward movement of the camera.",None
pumpkin,seq-01,000657-000700,phi,rightward,29.413147,2,rightward,"The target image appears to be taken from a slightly different angle and position compared to the source image. The camera seems to have moved to the right, as the sink and the red cabinets are more prominently displayed in the target image. Additionally, the angle of the camera in the target image is slightly more oblique, giving a different perspective of the countertop and the surrounding area.",None
pumpkin,seq-06,000922-000957,phi,leftward,19.768623,0,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The layout and objects in the kitchen remain consistent, indicating that the camera has moved horizontally to the right.",None
office,seq-03,000719-000747,phi,leftward,20.34014,1,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The position of the objects and the layout of the room remain consistent, indicating a rightward movement of the camera.",None
pumpkin,seq-01,000608-000657,phi,rightward,22.98506,2,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right, as the perspective and composition are consistent with the source image. The red cabinets and the sink remain in the same position, and the labels on the bins are still visible. The only noticeable difference is the slight blurriness, which could be due to the camera moving or a change in focus. However, the overall layout and positioning of the objects suggest that the camera has moved to the right.",None
pumpkin,seq-01,000613-000672,phi,rightward,31.174937,3,rightward,"The target image appears to be a closer view of the same scene as the source image, with a slight shift to the right, indicating that the camera moved rightward from the source image to the target image.",None
office,seq-03,000723-000754,phi,leftward,21.761384,2,rightward,"The target image appears to be taken from a different angle and position compared to the source image. The camera seems to have moved to the right, as the objects in the background have shifted and the perspective of the room has changed. Additionally, the lighting and shadows in the target image suggest a different time of day or lighting source, which could also indicate a change in camera position.",None
redkitchen,seq-14,000703-000730,phi,leftward,26.781419,2,rightward,"The target image appears to be a closer and more focused version of the source image, suggesting that the camera moved rightward to capture a more detailed view of the same scene. The red cabinets and the countertop with the items on it are more prominent and in focus in the target image, indicating a closer shot.",None
pumpkin,seq-06,000900-000932,phi,leftward,19.621533,2,rightward,"The target image appears to be a closer view of the same scene as the source image, with a focus on the sink area. This suggests that the camera moved rightward to capture a more detailed view of the sink and its surroundings.",None
fire,seq-02,000044-000177,phi,rightward,16.839783,1,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right, as indicated by the position of the objects and the layout of the room. The fire extinguisher and the caution sign are still present, but their positions have changed slightly, suggesting a rightward movement of the camera.",None
office,seq-07,000182-000217,phi,leftward,20.055428,3,leftward,"The source image shows a room with a desk and a poster on the wall. The target image shows the same room with the desk and poster, but the angle of the shot is different. The desk and the poster are in the same position in both images, indicating that there has been no movement of the camera. Therefore, the main camera movement from the source image to the target image is no movement.",None
pumpkin,seq-06,000938-000970,phi,leftward,17.165657,1,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests that the camera has moved rightward from the source image to the target image.",None
office,seq-03,000740-000766,phi,leftward,18.843645,2,leftward,"The target image appears to be a continuation of the source image with a slight shift to the right, indicating a rightward camera movement. The position of the objects and the room layout remain consistent, suggesting that the camera has moved to a new position within the same room without changing the perspective significantly.",None
office,seq-03,000778-000812,phi,leftward,21.469472,1,rightward,"The target image is a zoomed-in version of the source image, focusing on the chair and the backpack. This suggests that the camera moved rightward to capture a closer view of the objects in the office space.",None
pumpkin,seq-06,000862-000887,phi,leftward,24.836733,1,leftward,"The source image shows a kitchen with a microwave and other appliances, while the target image shows a different angle of the same kitchen with the microwave in the foreground. The camera appears to have moved to the left to capture the target image, as the left side of the microwave is more visible in the target image compared to the source image.",None
pumpkin,seq-06,000889-000930,phi,leftward,25.754703,0,leftward,"The source image shows a kitchen with red cabinets and a countertop with various items. The target image appears to be taken from a different angle, showing more of the red cabinets and less of the countertop items. This suggests that the camera moved leftward from the source image to the target image.",None
pumpkin,seq-02,000262-000294,phi,leftward,31.734643,2,leftward,"The source image shows a kitchen with red cabinets and a countertop with various items on it. The target image shows the same kitchen from a different angle, with the red cabinets and countertop still visible. The camera appears to have moved to the right to capture the target image, as the perspective is different and the items on the countertop are now in a different position relative to the camera.",None
pumpkin,seq-06,000924-000957,phi,leftward,18.798075,0,rightward,"The target image appears to be a continuation of the source image, with the camera moving rightward to capture the same scene from a slightly different angle. The red cabinets and tiled backsplash are consistent in both images, and the arrangement of objects on the countertop remains the same. The only noticeable difference is the position of the camera, which has shifted to the right, allowing for a view of the other side of the countertop.",None
chess,seq-01,000775-000832,phi,rightward,15.533438,3,rightward,"The target image appears to be a continuation of the source image with a slight shift in perspective. The camera seems to have moved slightly to the right, as the angle of the shelf and the position of the objects on it have changed. However, the overall layout and the objects remain consistent, indicating minimal movement.",None
office,seq-03,000759-000796,phi,leftward,22.250188,1,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera has moved leftward to focus on the desk and the chair, resulting in a narrower field of view in the target image compared to the source image.",None
pumpkin,seq-01,000245-000279,phi,leftward,21.887287,1,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The position of the appliances and the layout of the kitchen remain consistent, indicating that the camera has moved horizontally to the right.",None
pumpkin,seq-06,000908-000944,phi,leftward,20.958045,1,leftward,"The source image shows a kitchen with red cabinets and a countertop with a sink. The target image appears to be taken from a slightly different angle, with the camera positioned more to the left, as the red cabinets are more prominently displayed and the countertop appears to be narrower. This suggests that the camera moved leftward from the source image to the target image.",None
pumpkin,seq-01,000611-000654,phi,rightward,18.888916,3,rightward,"The image appears to be taken from a similar angle and perspective, with no noticeable changes in the position of the objects or the camera's position relative to the objects. The main difference is the lighting and clarity, with the second image being brighter and clearer than the first. This suggests that the camera moved slightly to the right to capture the second image, but the overall movement was minimal.",None
office,seq-03,000776-000806,phi,leftward,19.150736,2,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right, as evidenced by the position of the desk and the chair. The backpack and the mannequins' heads remain in the same relative positions, suggesting that the camera has moved to the right while maintaining a similar angle and perspective.",None
office,seq-08,000319-000355,phi,leftward,30.253546,1,no movement,"Both images appear to be taken from the same angle and perspective, with no noticeable changes in the position of objects or the camera's location. The lighting and composition are consistent, suggesting that the camera did not move during the transition from the source image to the target image.",None
fire,seq-02,000033-000180,phi,rightward,19.819575,2,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right, as evidenced by the position of the yellow caution sign and the fire extinguisher display. The camera seems to have moved to the right to capture the image, as the elements are aligned more closely together in the target image compared to the source image.",None
pumpkin,seq-03,000860-000893,phi,rightward,17.354625,0,leftward,"The image appears to be taken from a similar angle and perspective in both the source and target images. The arrangement of the furniture and the position of the objects in the room, such as the sofa, chair, and kitchen appliances, remain consistent. There is no noticeable shift in the camera's position or any significant change in the environment that would suggest movement. Therefore, the main camera movement from the source image to the target image is likely to be leftward or rightward, but since the perspective and arrangement are unchanged, it is reasonable to conclude that there is no movement.",None
office,seq-03,000740-000773,phi,leftward,22.323526,3,leftward,"The image appears to be taken from the same angle and perspective, with no noticeable movement of the camera. The objects and their positions relative to each other remain consistent between the two images, indicating that the camera did not move significantly from its original position.",None
redkitchen,seq-04,000341-000366,phi,rightward,15.476302,2,leftward,"The sign 'BEING HUMAN' appears to have moved from the left side of the image to the right side, indicating that the camera has moved to the right to capture the image. Additionally, the angle of the camera seems to have changed slightly, as the perspective of the objects in the image has shifted. This suggests that the camera has moved to the right while also rotating slightly, resulting in the rightward movement of the camera.",None
heads,seq-01,000215-000242,phi,leftward,17.501885,1,rightward,"The position of the objects on the desk appears to have shifted slightly to the right from the source image to the target image, indicating that the camera moved to the right. The can of soda and the notepad are both positioned closer to the right edge in the target image compared to the source image, suggesting a rightward movement of the camera.",None
pumpkin,seq-02,000272-000298,phi,leftward,17.745654,1,rightward,"The target image is a zoomed-in version of the source image, focusing on the kitchen area. The camera appears to have moved rightward to capture a closer view of the objects in the kitchen, such as the cabinets, countertop, and appliances.",None
pumpkin,seq-01,000684-000727,phi,rightward,22.74185,1,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right. This suggests a rightward movement of the camera from the source image to the target image.",None
pumpkin,seq-01,000638-000708,phi,rightward,46.833926,2,rightward,"The target image appears to be taken from a different angle and perspective compared to the source image. The camera seems to have moved to the right, as the view of the kitchen is now more encompassing, including the dishwasher and the wall in the background. Additionally, the position of the sink and the counter has changed, indicating a shift in the camera's position.",None
pumpkin,seq-06,000892-000924,phi,leftward,20.840932,1,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right to capture the same scene. The position of the objects and the layout of the kitchen remain consistent, indicating a rightward movement of the camera.",None
pumpkin,seq-01,000646-000696,phi,rightward,36.492849,3,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right, capturing a wider view of the kitchen area. The red cabinets and black countertop remain consistent, but the addition of the dishwasher and the change in perspective provide evidence of the camera's movement.",None
pumpkin,seq-01,000615-000672,phi,rightward,29.630243,3,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests that the camera has moved to the right when going from the source image to the target image.",None
pumpkin,seq-06,000857-000891,phi,leftward,32.460798,1,leftward,"The source image shows a room with a door on the right side, while the target image shows the same room but with the door now on the left side. This indicates that the camera has moved from the right side of the room to the left side, resulting in a leftward movement.",None
