scene,seq,pair,dof,label text,label value,pred option,pred text,reason,question
pumpkin,seq-06,000908-000944,phi,leftward,20.958045,left,leftward,"The source image shows a kitchen with red cabinets and a countertop with a sink. The target image appears to be taken from a different angle, showing more of the countertop and the sink. The camera seems to have moved to the left, allowing for a wider view of the kitchen. The red cabinets are still present, but the angle has changed, making it appear as if the camera has moved to the left.",None
pumpkin,seq-06,000908-000949,phi,leftward,24.048844,left,leftward,"The source image shows a kitchen with red cabinets and a countertop with a sink. The target image appears to be taken from a different angle, showing more of the left side of the kitchen, including the left cabinet and a portion of the left countertop. This suggests that the camera moved leftward from the source image to the target image.",None
pumpkin,seq-01,000692-000720,phi,rightward,16.509274,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-01,000624-000671,phi,rightward,23.531548,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-01,000695-000721,phi,rightward,15.163256,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved closer to the objects in the kitchen, resulting in a leftward rotation of the camera.",None
pumpkin,seq-03,000862-000894,phi,rightward,17.264059,left,leftward,"The watermelon appears to be in a similar position in both images, but the couch and the chair have moved slightly to the left, indicating that the camera has moved leftward to capture the second image.",None
pumpkin,seq-06,000892-000924,phi,leftward,20.840932,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved leftward to focus on a specific area of the kitchen, likely the sink and countertop.",None
pumpkin,seq-01,000647-000711,phi,rightward,44.623806,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-01,000229-000267,phi,leftward,23.648201,left,leftward,"The source image shows a kitchen with a microwave on the left side, while the target image shows the same kitchen with the microwave now on the right side. This indicates that the camera has moved to the right, rotating 180 degrees to show the opposite side of the microwave.",None
pumpkin,seq-01,000685-000716,phi,rightward,17.733957,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved leftward to capture the closer view of the kitchen.",None
redkitchen,seq-04,000341-000366,phi,rightward,15.476302,left,leftward,"The sign 'BEING HUMAN' appears to be slightly more to the left in the target image compared to the source image, indicating a leftward rotation of the camera.",None
pumpkin,seq-06,000853-000881,phi,leftward,28.502468,left,leftward,"The source image shows a kitchen with a counter and a coffee machine, while the target image shows a different angle of the same kitchen with the coffee machine in a different position. The camera appears to have moved to the left to capture the target image, as the coffee machine is now on the left side of the counter.",None
office,seq-03,000781-000806,phi,leftward,15.632855,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and chair, resulting in a leftward rotation of the camera to capture the image.",None
pumpkin,seq-01,000677-000703,phi,rightward,16.501417,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-01,000272-000312,phi,leftward,22.285289,left,leftward,"The target image appears to be a continuation of the source image, with the camera moving to the left to capture the same scene. The position of the objects and the layout of the kitchen remain consistent, indicating a leftward rotation of the camera.",None
pumpkin,seq-06,000853-000908,phi,leftward,46.824244,right,rightward,"The source image shows a kitchen with a counter and a vending machine, while the target image shows a different angle of the same kitchen with the counter and vending machine. The camera appears to have moved to the right to capture the target image, as the vending machine and counter are now in a different position relative to the camera's perspective.",None
office,seq-07,000182-000217,phi,leftward,20.055428,left,leftward,"The source image shows a room with a desk and a poster on the wall. The target image shows the same room but from a different angle, where the desk and the poster are now on the right side of the frame. This indicates that the camera has moved to the left, rotating the view of the room to capture the poster from a new perspective.",None
pumpkin,seq-06,000941-000971,phi,leftward,15.612829,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved closer to the counter, focusing on the sink area, which suggests a leftward rotation from the source image to the target image.",None
pumpkin,seq-01,000230-000260,phi,leftward,19.162956,left,leftward,"The vending machine and the microwave oven appear to have moved to the left in the target image, indicating a leftward rotation of the camera.",None
heads,seq-01,000222-000249,phi,leftward,15.069571,left,leftward,"The position of the objects on the desk appears to have shifted to the left in the target image compared to the source image. The can of soda and the notepad are now closer to the left edge of the desk, and the computer monitor and keyboard are further to the left. This suggests that the camera moved to the left when capturing the target image.",None
chess,seq-01,000795-000838,phi,rightward,16.079587,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The camera appears to have moved to the left, as the left side of the desk and the chair are more visible in the target image. Additionally, the angle of the desk and the position of the objects on it have changed, indicating a leftward movement of the camera.",None
pumpkin,seq-03,000856-000887,phi,rightward,15.183703,left,leftward,"The position of the objects in the image has not changed significantly between the source image and the target image. The blue couch, red cabinets, and green pear are all in the same locations. However, the angle of the camera appears to have shifted slightly to the left, as the left side of the image is more visible in the target image compared to the source image. This suggests that the camera moved to the left when capturing the target image.",None
office,seq-07,000154-000187,phi,leftward,17.966557,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The position of the bookshelf and the desk remains consistent, indicating that the camera has moved leftward to capture the closer view.",None
pumpkin,seq-01,000644-000708,phi,rightward,44.821271,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved leftward to focus on a specific area of the kitchen, likely the sink and the countertop.",None
pumpkin,seq-01,000283-000313,phi,leftward,18.188043,left,leftward,"The position of the microwave oven in the source image is slightly to the right compared to the target image. This indicates that the camera has moved to the left, capturing the microwave oven in a different position relative to the red cabinets.",None
redkitchen,seq-14,000703-000730,phi,leftward,26.781419,left,leftward,"The source image is taken from a higher angle and a wider perspective, while the target image is taken from a lower angle and a narrower perspective. This suggests that the camera has moved downward and inward towards the subject, which is consistent with a leftward rotation.",None
pumpkin,seq-06,000900-000931,phi,leftward,18.896098,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-01,000253-000285,phi,leftward,19.244707,left,leftward,"The source image is slightly tilted to the right, and the target image is slightly tilted to the left, indicating that the camera has moved from a rightward rotation to a leftward rotation.",None
redkitchen,seq-05,000517-000554,phi,leftward,22.380305,left,leftward,"The source image shows a television screen displaying a scene with a person standing in front of a red background. The target image shows the same scene but with a different angle, where the person appears to be further to the left on the screen. This suggests that the camera has moved to the left to capture the image, resulting in a leftward rotation of the scene on the screen.",None
office,seq-03,000730-000763,phi,leftward,23.098483,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The position of the desk and the chair have shifted to the left, indicating that the camera has moved to the left to capture the target image. The backpack and the trash can are also positioned differently, further supporting the leftward movement of the camera.",None
office,seq-03,000723-000754,phi,leftward,21.761384,left,leftward,"The source image is more blurry and the objects are less defined compared to the target image. This suggests that the camera moved from a position closer to the objects in the source image to a position further away from the objects in the target image, resulting in a leftward rotation.",None
redkitchen,seq-05,000513-000563,phi,leftward,27.316209,left,leftward,"The source image shows a scene with a red shelf and a television displaying a red screen. The target image appears to be a continuation of the scene with the television still displaying the red screen. The camera seems to have moved to the left, as the position of the television and the shelf remains consistent, but the angle of the shot has changed, making the left side of the image more prominent. The left side of the television is now more visible, and the right side of the television is less visible, indicating a leftward rotation of the camera.",None
pumpkin,seq-01,000675-000713,phi,rightward,24.485378,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the scene. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
office,seq-03,000721-000758,phi,leftward,26.729647,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The position of the desk and the chair in the source image is more to the left side of the frame, while in the target image, they are more centered. This suggests that the camera has moved to the left to capture the target image.",None
pumpkin,seq-01,000245-000279,phi,leftward,21.887287,left,leftward,"The source image shows a kitchen with a counter and a large appliance, while the target image shows the same kitchen with the large appliance now in a different position. The appliance has moved to the left side of the counter, indicating a leftward rotation of the camera.",None
fire,seq-02,000035-000184,phi,rightward,21.878237,right,rightward,"The target image appears to be a continuation of the source image with a slight shift to the right, indicating that the camera has moved to the right to capture the new image. The position of the objects, such as the fire extinguisher and the caution sign, remain consistent, but their relative positions have changed slightly, suggesting a rightward movement.",None
pumpkin,seq-01,000246-000285,phi,leftward,24.030683,left,leftward,"The source image shows a kitchen with a vending machine on the left side, while the target image shows the same kitchen with the vending machine now on the right side. This indicates that the camera has moved to the right, rotating 180 degrees to show the opposite side of the vending machine.",None
office,seq-03,000740-000766,phi,leftward,18.843645,left,leftward,"The source image shows a wider view of the room with more visible furniture and objects, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and computer setup, resulting in a narrower field of view and a more focused shot of the area around the desk. This suggests that the camera moved leftward from the source image to the target image.",None
office,seq-07,000157-000191,phi,leftward,19.258184,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The position of the desk and the chair in the source image is consistent with their position in the target image, indicating that the camera moved leftward to capture the closer view.",None
pumpkin,seq-06,000884-000918,phi,leftward,22.888267,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved leftward to focus on a specific area of the kitchen, likely the sink and countertop.",None
office,seq-03,000736-000775,phi,leftward,26.584092,left,leftward,"The source image shows a room with a chair and a backpack, while the target image shows a different angle of the same room with the chair and backpack in a different position. The camera appears to have moved to the left, as the backpack and chair are now positioned to the left side of the frame in the target image, compared to their original positions in the source image.",None
pumpkin,seq-02,000262-000294,phi,leftward,31.734643,left,leftward,"The source image shows a kitchen with red cabinets and a countertop with various items on it. The target image appears to be taken from a different angle, showing more of the room, including a blue couch and a door in the background. The camera seems to have moved to the left to capture the additional elements in the room, indicating a leftward rotation.",None
pumpkin,seq-06,000886-000921,phi,leftward,23.471569,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved leftward to focus on a specific area of the kitchen, likely the sink and countertop.",None
pumpkin,seq-01,000649-000696,phi,rightward,34.26138,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-01,000247-000280,phi,leftward,21.161211,left,leftward,"The vending machine and the coffee machine are positioned similarly in both images, with the vending machine on the left side and the coffee machine on the right side. The red cabinets are also in a similar position in both images. However, the angle of the camera seems to have shifted slightly to the left, as the left side of the image in the target image is more visible compared to the source image. This suggests that the camera moved leftward from the source image to the target image.",None
pumpkin,seq-01,000649-000678,phi,rightward,23.206789,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The position of the sink and the labels on the cabinets are consistent, but the angle of the shot is different. The left side of the sink and the labels on the cabinets are more visible in the source image, indicating that the camera has moved to the left when taking the target image.",None
pumpkin,seq-01,000684-000727,phi,rightward,22.74185,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the kitchen. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-01,000689-000719,phi,rightward,17.429398,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the kitchen. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
chess,seq-01,000777-000833,phi,rightward,16.633739,left,leftward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned to the left of the shelf. This suggests a leftward rotation of the camera to capture the image.",None
pumpkin,seq-06,000901-000936,phi,leftward,20.90486,left,leftward,"The source image shows a kitchen with red cabinets and a countertop with a sink. The target image appears to be taken from a different angle, showing more of the countertop and the sink. The camera seems to have moved to the left, allowing for a wider view of the kitchen. The red cabinets are still visible, but the angle has changed, making it appear as if the camera has moved to the left.",None
pumpkin,seq-01,000673-000703,phi,rightward,19.879665,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved closer to the counter and sink, resulting in a leftward rotation of the camera.",None
office,seq-08,000319-000355,phi,leftward,30.253546,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved leftward to focus on the desk and chair in the foreground, as the background elements such as the window and the wall are now out of focus and appear smaller in the target image. This suggests a leftward rotation of the camera.",None
redkitchen,seq-04,000613-000649,phi,leftward,20.958408,left,leftward,"The source image shows a view of a counter with products and a television screen, while the target image shows a similar view but with a slight shift to the left, indicating that the camera has moved leftward from the source image to the target image.",None
pumpkin,seq-06,000891-000924,phi,leftward,21.525736,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved leftward to focus on a specific area of the kitchen, likely the sink and countertop.",None
office,seq-03,000735-000771,phi,leftward,24.460997,left,leftward,"The source image shows a room with a chair and a desk, while the target image shows a different angle of the same room with the chair and desk in a different position. The camera appears to have moved to the left, as the chair and desk are now positioned to the left of the frame in the target image compared to the source image.",None
pumpkin,seq-06,000881-000922,phi,leftward,27.610991,left,leftward,"The source image shows a kitchen with a sink and a coffee machine, while the target image shows the same kitchen with the sink and coffee machine in a different position. The coffee machine appears to have moved to the left in the target image, indicating a leftward rotation of the camera.",None
pumpkin,seq-06,000857-000891,phi,leftward,32.460798,left,leftward,"The source image shows a room with a door on the right side, while the target image shows a different room with a door on the left side. This suggests that the camera has moved to the left side of the room to capture the target image.",None
office,seq-07,000185-000215,phi,leftward,17.892543,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The position of the desk and the chair in the source image is more to the left side of the room, while in the target image, they are more centered. This suggests that the camera has moved to the left to capture the target image.",None
pumpkin,seq-06,000942-000972,phi,leftward,15.686586,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-01,000647-000705,phi,rightward,41.397931,right,rightward,"The source image shows a kitchen with red cabinets and a sink, while the target image shows a different angle of the same kitchen with a coffee machine and a dishwasher. The position of the coffee machine and dishwasher in the target image suggests that the camera has moved to the right side of the original image, capturing a different perspective of the kitchen.",None
redkitchen,seq-05,000143-000258,phi,leftward,16.792759,right,rightward,"The target image appears to be a rightward rotation of the source image. This is evident from the position of the objects and the layout of the room. The chairs and table have shifted to the right, and the counter and cabinets have also moved in the same direction. The overall perspective of the room has changed, indicating a rotation rather than a translation or a flip.",None
pumpkin,seq-01,000632-000663,phi,rightward,17.033103,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved closer to the counter, capturing a more detailed view of the sink and the items on it. This suggests a leftward rotation of the camera.",None
office,seq-03,000771-000802,phi,leftward,18.779978,left,leftward,"The target image appears to be a leftward rotation of the source image. This is evident from the position of the objects, such as the chair and the desk, which seem to have shifted to the left in the target image compared to the source image. Additionally, the angle of the window and the position of the mannequins in the background have also changed, indicating a rotation rather than a translation or a perspective change.",None
office,seq-03,000719-000747,phi,leftward,20.34014,left,leftward,"The source image shows a room with a computer desk and chair, while the target image appears to be taken from a different angle, showing the same room but with a different perspective. The position of the chair and desk relative to the camera's position has changed, indicating that the camera has moved to the left to capture the target image.",None
office,seq-03,000863-000894,phi,rightward,16.955918,left,leftward,"The source image shows a wider view of the room, while the target image is a closer view of the same room. The camera appears to have moved closer to the desk and the objects on it, such as the chair and the backpack, indicating a leftward rotation.",None
pumpkin,seq-06,000856-000891,phi,leftward,33.745627,left,leftward,"The source image shows a kitchen with a counter and a vending machine, while the target image shows a different angle of the same kitchen with the vending machine in the foreground. The camera appears to have moved to the left to capture the new perspective, as the vending machine is now more prominent and the background elements have shifted.",None
pumpkin,seq-06,000853-000940,phi,leftward,65.242274,right,rightward,"The source image shows a kitchen with a counter and some appliances, while the target image shows a different kitchen with red cabinets and a different layout. The camera appears to have moved to the right to capture the target image, as the perspective and layout of the kitchen have changed.",None
pumpkin,seq-01,000262-000296,phi,leftward,19.433601,left,leftward,"The position of the red cabinets and the countertop in both images are consistent, indicating that the camera has moved to the left to capture the image. The left side of the image is more visible in the target image, suggesting a leftward rotation.",None
pumpkin,seq-06,000891-000918,phi,leftward,18.044047,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. This suggests that the camera has moved leftward to focus on a specific area of the kitchen, likely the sink and countertop.",None
pumpkin,seq-01,000615-000667,phi,rightward,26.127151,right,rightward,"The target image appears to be a continuation of the source image, with the camera moving to the right, capturing the same scene but from a slightly different angle. The red cabinets and the sink remain in the same position, but the perspective has shifted, indicating a rightward rotation of the camera.",None
office,seq-09,000158-000183,phi,leftward,19.282163,right,rightward,"The source image is blurry and lacks clear details, making it difficult to determine the exact camera movement. However, the target image is clearer and shows a more defined space. By comparing the two images, it appears that the camera has moved to the right, as the right side of the target image is more in focus and the left side of the target image is more blurred. This suggests that the camera moved from the left side of the source image to the right side of the target image.",None
pumpkin,seq-01,000680-000717,phi,rightward,21.801779,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the kitchen. This suggests a rightward rotation of the camera during the transition from the source image to the target image.",None
pumpkin,seq-01,000656-000698,phi,rightward,28.940508,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera during the transition from the source to the target image.",None
pumpkin,seq-03,000872-000897,phi,rightward,15.197856,right,rightward,"The position of the objects in the image has shifted to the right, indicating that the camera has moved to the right. The blue couch and the green apple are now positioned more towards the right side of the image compared to the source image.",None
redkitchen,seq-04,000362-000399,phi,rightward,15.299785,right,rightward,"The source image is blurry and lacks detail, making it difficult to determine the exact camera movement. However, the target image appears to be a clearer and more focused version of the same scene, suggesting that the camera moved to the right to capture the image. The position of the objects in the target image is consistent with the source image, indicating that the camera likely moved horizontally to the right.",None
pumpkin,seq-01,000655-000693,phi,rightward,26.980194,left,leftward,"The source image shows a wider view of the kitchen, while the target image is a closer view of the same kitchen. The camera appears to have moved closer to the counter, capturing a more detailed view of the sink and the surrounding area. This suggests a leftward rotation of the camera.",None
office,seq-03,000720-000750,phi,leftward,21.403525,left,leftward,"The source image is taken from a slightly different angle compared to the target image. The desk and the chair are positioned similarly in both images, but the perspective of the source image is closer to the camera, making the objects appear larger and more detailed. This suggests that the camera moved closer to the desk and chair, resulting in a leftward rotation to capture the source image.",None
pumpkin,seq-06,000859-000892,phi,leftward,31.818449,left,leftward,"The source image shows a room with a door on the right side, while the target image shows a similar room but with the door now on the left side. This indicates that the camera has moved to the left, causing the door to switch positions relative to the camera's perspective.",None
pumpkin,seq-01,000620-000666,phi,rightward,22.564247,right,rightward,"The target image appears to be taken from a slightly different angle compared to the source image, with the camera positioned more to the right side of the counter. This suggests a rightward rotation of the camera when moving from the source image to the target image.",None
office,seq-03,000778-000812,phi,leftward,21.469472,left,leftward,"The source image shows a wider view of the room with more elements visible, such as the back of the chair and the desk. The target image is a closer view of the same scene, focusing on the chair and the immediate area around it. This suggests that the camera has moved to a position where it is closer to the chair, capturing a narrower field of view, which is indicative of a leftward rotation.",None
pumpkin,seq-06,000851-000929,phi,leftward,60.636645,right,rightward,"The source image shows a kitchen with a counter and some appliances, while the target image shows a different kitchen with a counter and some appliances. The counter and appliances in the target image are positioned to the right of the source image, indicating that the camera has moved to the right to capture the target image.",None
fire,seq-02,000037-000181,phi,rightward,19.945995,left,leftward,"The camera appears to have moved to the left, as the position of the objects in the image has shifted to the left, and the perspective of the objects has changed. The fire extinguisher and the sign are now closer to the left edge of the image, and the plant is now more to the left of the image as well. This suggests that the camera has moved to the left to capture the image.",None
pumpkin,seq-06,000917-000951,phi,leftward,19.19868,left,leftward,"The source image shows a kitchen with red cabinets and a countertop with various items on it. The target image appears to be taken from a slightly different angle, with the camera having moved to the left, as the left side of the countertop and cabinets are more visible in the target image. The position of the sink and the arrangement of the items on the countertop also suggest a leftward movement of the camera.",None
